CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14245.0,219,108,1693.45,2,VIP
14246.0,110,75,1474.06,0,Regular
14247.0,277,20,136.77,2,VIP
14248.0,317,8,302.58,2,VIP
14250.0,6,111,1904.05,0,Regular
14251.0,1,78,2879.7000000000003,0,Regular
14256.0,259,53,969.0600000000001,2,VIP
14257.0,63,106,3099.7200000000003,0,Regular
14258.0,8,111,12669.98,0,Regular
14259.0,141,5,120.0,2,VIP
14261.0,50,52,1163.45,0,Regular
14262.0,7,143,2618.23,0,Regular
14264.0,154,17,333.97,2,VIP
14265.0,108,31,530.18,0,Regular
14267.0,162,55,1516.24,2,VIP
14270.0,331,29,492.65000000000003,2,VIP
14271.0,225,10,112.32000000000001,2,VIP
14272.0,73,33,437.96,0,Regular
14273.0,50,29,559.97,0,Regular
14276.0,98,64,1119.74,0,Regular
14277.0,14,225,4216.2,0,Regular
14280.0,196,8,134.04,2,VIP
14282.0,2,156,3729.34,0,Regular
14284.0,30,32,595.25,0,Regular
14285.0,20,27,1910.01,0,Regular
14286.0,23,280,4628.75,0,Regular
14287.0,7,9,176.63,0,Regular
14288.0,212,16,426.6,2,VIP
14289.0,8,47,911.26,0,Regular
14290.0,10,101,2314.65,0,Regular
14291.0,1,237,3883.25,0,Regular
14292.0,7,100,4871.93,0,Regular
14293.0,2,61,1046.56,0,Regular
14295.0,39,5,166.20000000000002,0,Regular
14297.0,17,62,1305.33,0,Regular
14298.0,7,1637,51527.3,0,Regular
14299.0,7,143,3965.62,0,Regular
14300.0,18,3,43.2,0,Regular
14301.0,116,13,640.14,0,Regular
14304.0,222,17,383.45,2,VIP
14305.0,70,105,1858.96,0,Regular
14306.0,50,33,2093.32,0,Regular
14307.0,88,180,2995.7200000000003,0,Regular
14309.0,7,117,2352.53,0,Regular
14311.0,242,20,310.26,2,VIP
14312.0,46,87,1611.5900000000001,0,Regular
14314.0,106,8,120.0,0,Regular
14315.0,44,101,2481.13,0,Regular
14317.0,64,24,508.58,0,Regular
14320.0,206,31,477.79,2,VIP
14321.0,10,123,1530.75,0,Regular
14323.0,114,36,605.0600000000001,0,Regular
14326.0,241,8,183.85,2,VIP
14327.0,162,12,311.65000000000003,2,VIP
14329.0,16,259,5014.84,0,Regular
14331.0,123,28,462.66,0,Regular
14332.0,22,26,866.3100000000001,0,Regular
14333.0,67,15,415.2,0,Regular
14334.0,16,162,2552.21,0,Regular
14335.0,15,63,468.26,0,Regular
14336.0,16,90,1614.91,0,Regular
14338.0,160,31,588.22,2,VIP
14339.0,242,14,309.52000000000004,2,VIP
14340.0,218,6,134.7,2,VIP
14341.0,44,129,2182.28,0,Regular
14342.0,20,21,668.5600000000001,0,Regular
14344.0,126,71,889.9300000000001,0,Regular
14345.0,38,6,108.98,0,Regular
14346.0,120,60,1021.58,0,Regular
14348.0,259,18,409.57,2,VIP
14349.0,9,31,133.5,0,Regular
14350.0,273,18,282.93,2,VIP
14351.0,164,1,51.0,2,VIP
14352.0,156,47,1078.96,2,VIP
14353.0,214,6,90.6,2,VIP
14354.0,5,9,163.62,0,Regular
14355.0,365,11,174.4,2,VIP
14356.0,79,33,701.23,0,Regular
14357.0,42,41,225.77,0,Regular
14359.0,18,55,912.1800000000001,0,Regular
14360.0,31,118,2128.23,0,Regular
14362.0,21,41,161.2,0,Regular
14364.0,108,69,3717.35,0,Regular
14367.0,7,524,9261.52,0,Regular
14368.0,319,8,155.0,2,VIP
14371.0,294,4,100.5,2,VIP
14373.0,357,4,76.55,2,VIP
14375.0,184,75,257.68,2,VIP
14377.0,190,11,617.05,2,VIP
14379.0,43,46,348.1,0,Regular
14381.0,51,56,202.68,0,Regular
14382.0,25,131,626.07,0,Regular
14383.0,37,59,1247.69,0,Regular
14385.0,8,14,202.10999999999999,0,Regular
14386.0,296,7,142.4,2,VIP
14387.0,32,140,1770.56,0,Regular
14388.0,9,186,3212.84,0,Regular
14389.0,64,45,1043.46,0,Regular
14390.0,9,286,4652.82,0,Regular
14393.0,217,5,67.95,2,VIP
14395.0,1,350,3507.71,0,Regular
14396.0,64,73,487.99,0,Regular
14397.0,2,87,2612.96,0,Regular
14400.0,148,25,574.7,2,VIP
14401.0,3,182,4051.48,0,Regular
14403.0,129,20,1475.81,0,Regular
14404.0,33,103,1474.32,0,Regular
14406.0,118,8,156.75,0,Regular
14407.0,106,73,2157.73,0,Regular
14408.0,10,107,2606.53,0,Regular
14409.0,70,54,2059.4500000000003,0,Regular
14410.0,91,193,1105.07,0,Regular
14411.0,310,14,1063.0,2,VIP
14412.0,42,43,770.03,0,Regular
14413.0,361,23,122.7,2,VIP
14414.0,91,97,1496.98,0,Regular
14415.0,0,590,5900.28,0,Regular
14416.0,21,14,490.22,0,Regular
14418.0,3,124,1937.25,0,Regular
14419.0,10,206,1058.06,0,Regular
14420.0,98,29,387.52,0,Regular
14421.0,56,27,813.11,0,Regular
14422.0,0,222,4263.64,0,Regular
14423.0,217,3,265.2,2,VIP
14424.0,17,1,322.08,0,Regular
14426.0,23,224,4481.67,0,Regular
14427.0,49,17,363.34000000000003,0,Regular
14428.0,6,144,1244.83,0,Regular
14431.0,302,17,470.36,2,VIP
14432.0,9,382,2255.51,0,Regular
14434.0,21,12,1372.8,0,Regular
14436.0,98,9,89.06,0,Regular
14437.0,365,5,63.0,2,VIP
14438.0,305,9,131.9,2,VIP
14439.0,319,32,2661.24,2,VIP
14440.0,7,55,2357.68,0,Regular
14441.0,0,51,1712.89,0,Regular
14442.0,204,63,1589.82,2,VIP
14443.0,53,93,1420.2,0,Regular
14446.0,0,293,1039.58,0,Regular
14447.0,18,70,1163.23,0,Regular
14448.0,8,20,375.35,0,Regular
14449.0,18,258,907.1,0,Regular
14450.0,180,40,483.25,2,VIP
14451.0,59,109,662.59,0,Regular
14452.0,10,62,264.44,0,Regular
14453.0,189,22,119.93,2,VIP
14456.0,4,970,3062.4,0,Regular
14457.0,310,4,113.64,2,VIP
14459.0,154,37,1837.92,2,VIP
14460.0,109,16,434.34,0,Regular
14461.0,147,180,2103.06,0,Regular
14462.0,65,240,2004.02,0,Regular
14463.0,97,6,529.62,0,Regular
14465.0,246,130,1058.6200000000001,2,VIP
14466.0,28,72,2272.4,0,Regular
14467.0,17,90,598.76,0,Regular
14470.0,11,43,461.19,0,Regular
14472.0,103,281,1936.84,0,Regular
14473.0,73,7,234.34,0,Regular
14474.0,45,29,547.66,0,Regular
14475.0,71,42,925.85,0,Regular
14476.0,256,19,215.7,2,VIP
14477.0,19,10,1309.6,0,Regular
14479.0,253,18,316.25,2,VIP
14480.0,10,13,279.05,0,Regular
14481.0,164,30,636.51,2,VIP
14482.0,17,144,2068.15,0,Regular
14483.0,281,9,137.1,2,VIP
14484.0,49,14,321.92,0,Regular
14485.0,38,47,165.75,0,Regular
14487.0,26,144,1196.33,0,Regular
14488.0,67,46,1064.28,0,Regular
14489.0,206,30,463.38,2,VIP
14491.0,174,17,340.93,2,VIP
14493.0,6,120,2383.2400000000002,0,Regular
14494.0,25,7,139.56,0,Regular
14495.0,50,6,123.80000000000001,0,Regular
14496.0,311,19,538.8100000000001,2,VIP
14497.0,308,29,475.37,2,VIP
14498.0,42,193,1957.32,0,Regular
14499.0,25,194,815.32,0,Regular
14500.0,87,7,356.85,0,Regular
14501.0,183,10,251.21,2,VIP
14502.0,19,624,2470.67,0,Regular
14503.0,2,164,3543.26,0,Regular
14504.0,46,107,673.26,0,Regular
14505.0,16,799,5905.64,0,Regular
14506.0,16,316,2012.17,0,Regular
14507.0,23,96,1383.18,0,Regular
14508.0,21,57,276.42,0,Regular
14511.0,10,68,1314.81,0,Regular
14512.0,187,23,275.28,2,VIP
14513.0,100,12,455.59000000000003,0,Regular
14514.0,60,73,1055.35,0,Regular
14515.0,17,101,2102.09,0,Regular
14517.0,32,18,330.45,0,Regular
14518.0,63,16,174.37,0,Regular
14520.0,1,4,270.6,0,Regular
14522.0,23,17,974.54,0,Regular
14523.0,107,12,241.09,0,Regular
14524.0,31,203,1867.68,0,Regular
14525.0,19,291,4332.2,0,Regular
14527.0,2,972,8508.82,0,Regular
14528.0,36,18,364.21999999999997,0,Regular
14529.0,59,229,620.04,0,Regular
14530.0,25,216,2925.91,0,Regular
14532.0,235,64,932.85,2,VIP
14533.0,24,62,1949.72,0,Regular
14534.0,2,519,4447.05,0,Regular
14535.0,59,330,2864.19,0,Regular
14536.0,259,19,171.8,2,VIP
14537.0,57,10,355.56,0,Regular
14538.0,64,19,388.25,0,Regular
14539.0,15,32,537.48,0,Regular
14540.0,9,76,996.26,0,Regular
14541.0,58,111,1461.65,0,Regular
14542.0,185,5,103.25,2,VIP
14543.0,28,72,3630.33,0,Regular
14544.0,23,114,2024.45,0,Regular
14546.0,4,399,2578.09,0,Regular
14547.0,3,366,4007.54,0,Regular
14548.0,150,4,652.8,2,VIP
14549.0,310,56,289.24,2,VIP
14550.0,10,48,765.62,0,Regular
14551.0,17,10,186.23,0,Regular
14552.0,151,58,165.07,2,VIP
14553.0,18,113,859.27,0,Regular
14554.0,9,216,2381.04,0,Regular
14555.0,56,21,324.14,0,Regular
14557.0,84,16,788.38,0,Regular
14560.0,6,74,2237.77,0,Regular
14561.0,75,69,1080.76,0,Regular
14562.0,3,423,5074.77,0,Regular
14565.0,95,127,3099.12,0,Regular
14566.0,110,4,1432.0,0,Regular
14567.0,56,33,1530.3600000000001,0,Regular
14569.0,0,12,227.39,0,Regular
14570.0,280,29,218.06,2,VIP
14572.0,2,270,2832.84,0,Regular
14573.0,179,235,1653.42,2,VIP
14576.0,371,1,35.400000000000006,2,VIP
14577.0,12,123,859.71,0,Regular
14578.0,2,24,168.63,0,Regular
14581.0,16,17,138.6,0,Regular
14582.0,40,6,114.11,0,Regular
14583.0,5,330,1052.55,0,Regular
14584.0,168,100,1042.26,2,VIP
14585.0,49,29,157.05,0,Regular
14586.0,276,19,237.35999999999999,2,VIP
14587.0,18,383,1601.14,0,Regular
14589.0,371,3,39.75,2,VIP
14591.0,14,197,1447.14,0,Regular
14592.0,34,164,570.46,0,Regular
14593.0,21,152,617.99,0,Regular
14594.0,6,53,379.83,0,Regular
14595.0,19,102,1740.6000000000001,0,Regular
14597.0,10,55,883.15,0,Regular
14598.0,43,50,221.97,0,Regular
14600.0,305,25,393.33000000000004,2,VIP
14601.0,10,7,213.96,0,Regular
14603.0,274,2,660.0,2,VIP
14606.0,0,2700,12156.65,0,Regular
14607.0,15,86,16569.5,0,Regular
14608.0,3,20,1785.15,0,Regular
14609.0,71,4,601.56,0,Regular
14616.0,242,3,406.08000000000004,2,VIP
14618.0,8,16,553.44,0,Regular
14619.0,245,20,394.44,2,VIP
14620.0,205,26,412.78000000000003,2,VIP
14621.0,0,92,1788.3600000000001,0,Regular
14622.0,184,21,320.58000000000004,2,VIP
14623.0,31,134,889.25,0,Regular
14624.0,56,13,225.85,0,Regular
14625.0,195,53,899.63,2,VIP
14626.0,23,122,2791.27,0,Regular
14628.0,90,24,671.96,0,Regular
14629.0,3,152,959.01,0,Regular
14631.0,50,41,1006.98,0,Regular
14632.0,262,8,114.56,2,VIP
14633.0,265,20,344.90000000000003,2,VIP
14636.0,35,28,609.85,0,Regular
14638.0,50,16,443.6,0,Regular
14639.0,51,172,2984.4900000000002,0,Regular
14640.0,23,106,2125.08,0,Regular
14641.0,21,7,110.46000000000001,0,Regular
14642.0,58,2,96.12,0,Regular
14643.0,169,31,693.8100000000001,2,VIP
14644.0,67,26,830.76,0,Regular
14645.0,156,30,597.09,2,VIP
14646.0,1,2076,280206.02,3,Lost
14647.0,200,30,243.22,2,VIP
14649.0,4,199,1417.29,0,Regular
14651.0,66,102,654.6,0,Regular
14652.0,76,29,114.18,0,Regular
14653.0,0,237,1947.55,0,Regular
14655.0,7,49,1932.23,0,Regular
14656.0,168,80,291.05,2,VIP
14657.0,17,126,848.22,0,Regular
14658.0,4,29,247.15,0,Regular
14659.0,8,253,2529.93,0,Regular
14660.0,86,30,285.74,0,Regular
14661.0,26,4,107.95,0,Regular
14662.0,28,168,771.17,0,Regular
14664.0,19,99,637.89,0,Regular
14665.0,60,90,1835.7,0,Regular
14666.0,23,14,195.25,0,Regular
14667.0,10,573,9241.2,0,Regular
14669.0,241,170,1269.99,2,VIP
14670.0,279,132,411.53,2,VIP
14672.0,234,61,765.5500000000001,2,VIP
14673.0,2,74,1736.4,0,Regular
14675.0,15,102,604.75,0,Regular
14676.0,30,42,2548.2400000000002,0,Regular
14680.0,24,258,28754.11,0,Regular
14681.0,70,7,498.95,0,Regular
14682.0,187,2,52.0,2,VIP
14684.0,25,421,1236.28,0,Regular
14687.0,106,15,628.38,0,Regular
14688.0,7,327,5630.87,0,Regular
14689.0,208,13,112.80000000000001,2,VIP
14690.0,43,50,371.7,0,Regular
14691.0,30,71,2114.33,0,Regular
14692.0,136,68,591.55,0,Regular
14693.0,264,8,172.9,2,VIP
14696.0,3,130,2078.95,0,Regular
14697.0,217,22,188.61,2,VIP
14698.0,1,210,1250.76,0,Regular
14699.0,213,8,109.13000000000001,2,VIP
14700.0,31,115,2235.3,0,Regular
14701.0,10,335,2549.37,0,Regular
14702.0,0,347,3292.14,0,Regular
14703.0,14,22,318.17,0,Regular
14704.0,10,415,1546.91,0,Regular
14705.0,198,1,179.0,2,VIP
14708.0,2,28,1126.3700000000001,0,Regular
14709.0,14,196,4921.04,0,Regular
14710.0,13,139,606.13,0,Regular
14711.0,9,357,2868.8,0,Regular
14712.0,28,25,917.07,0,Regular
14713.0,8,339,2666.36,0,Regular
14714.0,23,10,160.19,0,Regular
14715.0,24,71,867.38,0,Regular
14716.0,42,55,329.68,0,Regular
14719.0,1,237,1602.13,0,Regular
14720.0,5,37,663.81,0,Regular
14722.0,146,29,187.92,2,VIP
14723.0,9,278,1158.3,0,Regular
14725.0,24,52,718.08,0,Regular
14727.0,273,10,268.58,2,VIP
14729.0,373,71,313.49,2,VIP
14730.0,0,501,2005.06,0,Regular
14731.0,46,45,380.02,0,Regular
14732.0,7,147,2702.4900000000002,0,Regular
14733.0,15,202,9585.91,0,Regular
14735.0,3,194,6065.6900000000005,0,Regular
14737.0,3,17,1164.55,0,Regular
14738.0,42,54,1314.45,0,Regular
14739.0,3,60,3902.28,0,Regular
14740.0,196,89,1448.21,2,VIP
14741.0,11,59,1400.3400000000001,0,Regular
14744.0,15,26,1099.98,0,Regular
14745.0,112,69,1220.26,0,Regular
14747.0,248,18,328.2,2,VIP
14748.0,28,89,1415.75,0,Regular
14752.0,43,5,389.64000000000004,0,Regular
14753.0,86,30,563.15,0,Regular
14754.0,44,41,638.05,0,Regular
14755.0,9,235,5010.28,0,Regular
14756.0,14,38,738.96,0,Regular
14757.0,74,19,420.5,0,Regular
14758.0,144,71,1484.06,2,VIP
14759.0,4,102,1625.97,0,Regular
14760.0,296,5,89.2,2,VIP
14761.0,58,11,255.9,0,Regular
14762.0,263,21,300.52,2,VIP
14764.0,46,6,278.3,0,Regular
14765.0,28,39,254.11,0,Regular
14766.0,7,135,2473.37,0,Regular
14768.0,16,5,192.60000000000002,0,Regular
14769.0,2,1090,10674.75,0,Regular
14770.0,231,52,876.4200000000001,2,VIP
14772.0,111,9,139.26,0,Regular
14775.0,57,60,1011.9,0,Regular
14776.0,50,117,2538.2999999999997,0,Regular
14778.0,126,35,730.86,0,Regular
14779.0,280,41,386.15,2,VIP
14780.0,54,27,447.68,0,Regular
14782.0,319,6,200.10000000000002,2,VIP
14784.0,25,15,289.99,0,Regular
14785.0,9,3,77.4,0,Regular
14788.0,6,30,679.44,0,Regular
14789.0,28,6,197.64,0,Regular
14790.0,16,46,745.06,0,Regular
14792.0,63,2,6.2,0,Regular
14793.0,20,14,228.99,0,Regular
14794.0,2,80,1319.91,0,Regular
14795.0,165,6,131.45000000000002,2,VIP
14796.0,0,1141,8022.49,0,Regular
14798.0,52,12,173.74,0,Regular
14799.0,50,13,157.7,0,Regular
14800.0,47,385,4339.74,0,Regular
14801.0,60,59,193.14,0,Regular
14803.0,161,44,845.5500000000001,2,VIP
14804.0,8,12,353.27,0,Regular
14805.0,14,47,554.65,0,Regular
14806.0,74,11,193.39000000000001,0,Regular
14808.0,39,235,2741.17,0,Regular
14810.0,40,255,2087.88,0,Regular
14813.0,369,30,155.43,2,VIP
14815.0,36,53,778.5,0,Regular
14816.0,196,4,271.85,2,VIP
14817.0,199,63,1110.34,2,VIP
14818.0,73,48,657.8,0,Regular
14819.0,63,13,272.07,0,Regular
14820.0,20,29,507.29,0,Regular
14821.0,366,2,48.800000000000004,2,VIP
14823.0,179,70,321.43,2,VIP
14824.0,9,29,1127.71,0,Regular
14825.0,3,121,2226.9100000000003,0,Regular
14828.0,196,17,2139.76,2,VIP
14829.0,28,42,697.55,0,Regular
14830.0,52,40,197.13,0,Regular
14834.0,17,67,1720.3,0,Regular
14836.0,9,6,102.45,0,Regular
14837.0,89,108,1649.5,0,Regular
14840.0,267,4,62.85,2,VIP
14841.0,52,138,3295.76,0,Regular
14842.0,43,145,2824.69,0,Regular
14844.0,63,130,3189.81,0,Regular
14847.0,148,13,309.40000000000003,2,VIP
14849.0,21,388,7930.54,0,Regular
14850.0,311,21,325.75,2,VIP
14851.0,22,28,511.35,0,Regular
14852.0,57,143,2836.69,0,Regular
14853.0,23,9,475.8,0,Regular
14854.0,77,127,2759.83,0,Regular
14855.0,118,20,645.65,0,Regular
14856.0,35,66,1311.38,0,Regular
14857.0,59,60,1173.1200000000001,0,Regular
14859.0,12,58,1353.74,0,Regular
14860.0,18,11,170.32,0,Regular
14861.0,51,6,125.79,0,Regular
14862.0,25,48,841.2,0,Regular
14863.0,28,11,266.76,0,Regular
14865.0,6,4,52.2,0,Regular
14866.0,10,99,14389.9,0,Regular
14867.0,185,36,710.28,2,VIP
14868.0,2,144,2953.59,0,Regular
14869.0,8,71,725.7,0,Regular
14870.0,261,13,327.25,2,VIP
14871.0,2,98,522.38,0,Regular
14873.0,209,28,519.68,2,VIP
14875.0,107,47,1465.32,0,Regular
14878.0,12,124,1485.54,0,Regular
14880.0,76,47,706.19,0,Regular
14881.0,19,17,255.4,0,Regular
14882.0,26,11,589.7,0,Regular
14883.0,18,53,761.59,0,Regular
14885.0,131,15,765.3199999999999,0,Regular
14886.0,252,18,364.8,2,VIP
14887.0,78,6,1862.0,0,Regular
14888.0,206,20,369.2,2,VIP
14889.0,335,10,135.9,2,VIP
14890.0,253,7,125.65,2,VIP
14891.0,147,33,554.38,2,VIP
14893.0,9,73,1237.8500000000001,0,Regular
14894.0,84,23,655.75,0,Regular
14895.0,7,498,11138.710000000001,0,Regular
14896.0,204,43,468.77000000000004,2,VIP
14897.0,7,55,1366.38,0,Regular
14898.0,22,116,1303.52,0,Regular
14901.0,10,96,1421.29,0,Regular
14902.0,25,20,332.66,0,Regular
14903.0,20,355,2810.63,0,Regular
14904.0,1,69,1025.44,0,Regular
14905.0,157,17,616.15,2,VIP
14907.0,2,165,3501.1,0,Regular
14908.0,73,9,277.8,0,Regular
14910.0,2,30,434.35,0,Regular
14911.0,0,5675,143825.06,1,At Risk
14912.0,16,27,867.85,0,Regular
14913.0,35,87,1227.43,0,Regular
14915.0,90,12,307.48,0,Regular
14916.0,70,77,1268.98,0,Regular
14918.0,115,45,1610.15,0,Regular
14920.0,212,57,977.77,2,VIP
14921.0,29,78,1316.07,0,Regular
14923.0,50,44,749.1,0,Regular
14924.0,245,10,310.05,2,VIP
14929.0,31,11,223.88,0,Regular
14930.0,108,128,2372.86,0,Regular
14931.0,4,41,1257.68,0,Regular
14932.0,365,17,363.53,2,VIP
14934.0,81,87,1890.94,0,Regular
14935.0,296,10,1784.71,2,VIP
14936.0,33,364,8137.02,0,Regular
14937.0,56,34,1621.88,0,Regular
14944.0,29,170,5900.25,0,Regular
14946.0,13,3,100.9,0,Regular
14947.0,71,14,290.82,0,Regular
14948.0,22,63,1101.97,0,Regular
14950.0,18,19,371.2,0,Regular
14951.0,78,20,311.69,0,Regular
14952.0,59,138,8099.49,0,Regular
14953.0,24,55,289.82,0,Regular
14954.0,11,85,336.17,0,Regular
14957.0,252,12,58.49,2,VIP
14958.0,146,42,499.68,2,VIP
14959.0,63,59,695.42,0,Regular
14960.0,7,27,221.27,0,Regular
14961.0,10,312,7044.68,0,Regular
14962.0,270,5,126.7,2,VIP
14963.0,9,198,1487.8,0,Regular
14964.0,246,13,206.21,2,VIP
14965.0,95,83,599.0,0,Regular
14966.0,14,38,191.32,0,Regular
14967.0,49,6,463.8,0,Regular
14968.0,29,37,147.59,0,Regular
14970.0,67,34,1592.06,0,Regular
14971.0,34,160,1116.57,0,Regular
14972.0,127,18,114.77,0,Regular
14973.0,106,32,1314.45,0,Regular
14974.0,36,21,114.39,0,Regular
14975.0,56,11,279.94,0,Regular
14976.0,56,72,790.86,0,Regular
14978.0,71,216,1931.42,0,Regular
14981.0,245,8,102.12,2,VIP
14984.0,18,41,213.27,0,Regular
14985.0,197,87,296.75,2,VIP
14987.0,15,4,326.4,0,Regular
14988.0,211,40,334.54,2,VIP
14995.0,38,61,233.23000000000002,0,Regular
14997.0,45,26,546.1999999999999,0,Regular
14998.0,169,75,429.87,2,VIP
15000.0,47,77,490.52,0,Regular
15002.0,115,115,1641.76,0,Regular
15004.0,146,158,1246.32,0,Regular
15005.0,15,1119,6316.57,0,Regular
15006.0,50,144,502.09,0,Regular
15007.0,158,12,156.91,2,VIP
15009.0,11,182,1261.78,0,Regular
15010.0,35,20,308.94,0,Regular
15012.0,53,128,423.04,0,Regular
15014.0,42,35,260.17,0,Regular
15016.0,172,20,170.04,2,VIP
15017.0,33,20,125.58,0,Regular
15018.0,38,31,496.21,0,Regular
15019.0,266,70,266.0,2,VIP
15021.0,8,472,1914.82,0,Regular
15022.0,11,135,905.04,0,Regular
15023.0,2,562,6802.76,0,Regular
15024.0,9,155,1661.33,0,Regular
15025.0,32,72,377.01,0,Regular
15026.0,79,61,469.0,0,Regular
15027.0,30,35,1066.15,0,Regular
15028.0,7,48,627.13,0,Regular
15030.0,71,7,518.28,0,Regular
15031.0,3,111,668.14,0,Regular
15032.0,255,52,4959.1,2,VIP
15033.0,4,510,2586.67,0,Regular
15034.0,15,394,4308.61,0,Regular
15035.0,89,27,252.73000000000002,0,Regular
15036.0,71,127,465.55,0,Regular
15038.0,58,130,705.49,0,Regular
15039.0,9,1502,19914.44,0,Regular
15041.0,169,67,180.35,2,VIP
15042.0,198,5,135.93,2,VIP
15043.0,30,3,537.0,0,Regular
15044.0,18,453,7700.2300000000005,0,Regular
15045.0,151,12,735.66,2,VIP
15046.0,8,206,5213.7699999999995,0,Regular
15047.0,269,22,343.62,2,VIP
15048.0,64,97,384.05,0,Regular
15049.0,273,3,121.17000000000002,2,VIP
15050.0,24,78,1782.09,0,Regular
15051.0,22,143,1391.61,0,Regular
15052.0,318,30,215.78,2,VIP
15053.0,4,71,697.79,0,Regular
15054.0,11,114,302.1,0,Regular
15057.0,274,25,1489.5,2,VIP
15058.0,24,276,2124.99,0,Regular
15059.0,40,237,1337.72,0,Regular
15060.0,7,121,303.09000000000003,0,Regular
15061.0,3,403,54534.14,0,Regular
15062.0,70,57,987.86,0,Regular
15063.0,212,5,370.79999999999995,2,VIP
15065.0,37,155,3158.13,0,Regular
15066.0,52,42,893.59,0,Regular
15067.0,77,82,1744.76,0,Regular
15068.0,45,104,553.36,0,Regular
15069.0,178,70,1109.53,2,VIP
15070.0,372,1,106.2,2,VIP
15071.0,93,26,982.07,0,Regular
15073.0,9,54,1043.41,0,Regular
15074.0,104,42,748.87,0,Regular
15075.0,77,27,773.03,0,Regular
15076.0,172,49,880.85,2,VIP
15078.0,6,440,9743.11,0,Regular
15079.0,212,47,895.61,2,VIP
15081.0,21,33,504.8,0,Regular
15083.0,256,5,88.2,2,VIP
15087.0,281,15,306.94,2,VIP
15088.0,20,57,1160.07,0,Regular
15089.0,9,145,2420.84,0,Regular
15090.0,307,23,381.32,2,VIP
15091.0,67,30,480.71,0,Regular
15092.0,214,26,457.81,2,VIP
15093.0,17,108,4597.02,0,Regular
15095.0,103,47,1370.6000000000001,0,Regular
15096.0,42,11,219.39000000000001,0,Regular
15097.0,3,25,248.08,0,Regular
15098.0,181,3,39916.5,2,VIP
15099.0,83,23,410.48,0,Regular
15100.0,333,3,876.0,2,VIP
15101.0,8,8,317.53000000000003,0,Regular
15103.0,30,35,703.36,0,Regular
15104.0,196,69,1027.44,2,VIP
15105.0,17,101,2298.93,0,Regular
15106.0,17,100,1422.52,0,Regular
15107.0,310,16,319.5,2,VIP
15108.0,141,60,1300.25,0,Regular
15109.0,245,28,484.95,2,VIP
15110.0,23,35,996.1,0,Regular
15111.0,28,84,1567.48,0,Regular
15113.0,9,100,3609.33,0,Regular
15114.0,29,197,2760.56,0,Regular
15115.0,17,21,340.11,0,Regular
15116.0,17,45,1352.75,0,Regular
15117.0,14,79,1551.78,0,Regular
15118.0,133,1,244.8,0,Regular
15119.0,245,14,266.4,2,VIP
15120.0,133,21,358.82,0,Regular
15121.0,49,28,457.72,0,Regular
15122.0,113,82,1633.78,0,Regular
15123.0,6,106,2199.31,0,Regular
15124.0,22,15,184.19,0,Regular
15125.0,24,127,11528.48,0,Regular
15127.0,65,16,406.53000000000003,0,Regular
15128.0,59,102,1471.0,0,Regular
15129.0,49,84,3447.4,0,Regular
15130.0,169,22,330.11,2,VIP
15132.0,17,52,977.9300000000001,0,Regular
15133.0,127,29,982.42,0,Regular
15134.0,14,73,1387.99,0,Regular
15135.0,238,9,139.05,2,VIP
15136.0,2,68,1286.7,0,Regular
15139.0,239,13,178.96,2,VIP
15140.0,51,80,2354.25,0,Regular
15142.0,45,26,498.74,0,Regular
15143.0,225,14,259.45,2,VIP
15144.0,7,217,6580.4400000000005,0,Regular
15145.0,3,67,1194.73,0,Regular
15146.0,164,91,1327.16,2,VIP
15147.0,239,28,623.5,2,VIP
15148.0,10,20,301.29,0,Regular
15149.0,133,23,520.8000000000001,0,Regular
15150.0,16,343,5314.47,0,Regular
15152.0,9,271,4745.69,0,Regular
15153.0,30,22,329.25,0,Regular
15154.0,74,85,296.42,0,Regular
15156.0,0,55,961.49,0,Regular
15157.0,3,125,1936.07,0,Regular
15158.0,44,7,401.40000000000003,0,Regular
15159.0,1,710,18641.010000000002,0,Regular
15160.0,356,4,158.16,2,VIP
15163.0,17,29,304.47,0,Regular
15164.0,68,103,843.05,0,Regular
15165.0,372,27,487.75,2,VIP
15167.0,320,41,163.0,2,VIP
15168.0,25,5,106.56,0,Regular
15171.0,330,5,1289.5,2,VIP
15172.0,8,110,1624.05,0,Regular
15174.0,322,11,135.75,2,VIP
15175.0,71,23,224.14,0,Regular
15178.0,259,3,40.5,2,VIP
15179.0,17,93,2206.9500000000003,0,Regular
15180.0,366,6,87.5,2,VIP
15181.0,65,16,689.48,0,Regular
15182.0,153,29,622.85,2,VIP
15184.0,28,63,406.76,0,Regular
15185.0,69,21,310.62,0,Regular
15186.0,13,19,411.41,0,Regular
15187.0,1,91,4777.18,0,Regular
15189.0,0,212,16225.39,0,Regular
15192.0,119,51,1044.32,0,Regular
15193.0,60,19,499.32,0,Regular
15194.0,2,310,7616.53,0,Regular
15195.0,2,1,3861.0,0,Regular
15197.0,10,32,1079.61,0,Regular
15198.0,91,10,193.64,0,Regular
15199.0,58,13,1268.7,0,Regular
15201.0,86,69,1236.54,0,Regular
15203.0,25,142,1827.8,0,Regular
15204.0,356,9,316.58,2,VIP
15205.0,84,37,653.24,0,Regular
15206.0,9,9,420.3,0,Regular
15208.0,0,42,870.12,0,Regular
15210.0,224,20,331.18,2,VIP
15211.0,59,52,894.4100000000001,0,Regular
15212.0,240,5,101.8,2,VIP
15213.0,318,24,328.35,2,VIP
